"doctor","num_visit"
"Sarah Cervantes","1"
"Christopher Riddle","1"
"Judith Richardson","1"
"Emily Molina","1"
"Thomas Maxwell","1"
"Gabriel Long","1"
"Vanessa Fernandez","1"
"Lisa Butler","1"
"Maureen Harvey","1"
"Jacqueline Bennett","1"
"Mackenzie Mcknight","1"
"Katherine Hays","1"
"Brian Willis","1"
"Jeff Paul","1"
"Sara Williams","1"
"Robert Patel","1"
"Stephanie Walker","1"
"Dr. Jessica Ramsey","1"
"Bailey Hines","1"
"Mr. Levi Brooks","1"
"Johnny Cooper","1"
"Michelle Leon","1"
"Mary Moss","1"
"Joseph Obrien","1"
"Jeffrey Shaffer","1"
"Cory Stafford","1"
"Donna Price","1"
"Peter Kelley V","1"
"Oscar Walker","1"
"Peter Castaneda","1"
"Patricia Miller","1"
"Theresa Silva","1"
"Madison Reese","1"
"Christina Russo","1"
"Jared Rivera","1"
"Bonnie Ware","1"
"Terri Tanner","1"
"Emily Phillips","1"
"Angelica Lambert","1"
"Isaac Hampton","1"
"Connie Thomas","1"
"Shawn Garcia","1"
"Jeff Nelson","1"
"Pamela Mcdonald","1"
"Wendy Lopez","1"
"Suzanne Barrett","1"
"Sarah Powell","1"
"Regina Cherry","1"
"Brittany Harrington","1"
"Austin Hayes","1"
"Tammy Harris","1"
"Martha Cardenas","1"
"Heather Mcmillan","1"
"Taylor Martin","1"
"Robert Kerr","1"
"Cynthia Lopez","1"
"Robert Stanton","1"
"Alan Mcfarland","1"
"Cynthia Miranda","1"
"Steve Hood","1"
"Jenny Cruz","1"
"James Moran","1"
"Ronald Case","1"
"Michael Valencia","1"
"Kerri Wright","1"
"Susan Gill","1"
"Jillian Bauer","1"
"Linda Valdez","1"
"Brian Campos","1"
"John Trevino","1"
"Howard Tate","1"
"Cheryl Reyes","1"
"Kristi Boyd","1"
"John Patel","1"
"Amanda Dominguez","1"
"Jean Ray","1"
"Andre Kim","1"
"Danielle Perez","1"
"Mr. Ryan Clayton II","1"
"Mr. Joshua Cross Jr.","1"
"Kathryn Wallace","1"
"Amber Shelton DDS","1"
"Larry Simpson","1"
"Jennifer Sharp","1"
"Madeline David","1"
"Lynn Williams","1"
"Justin Carter","1"
"Frederick Reed","1"
"Martha Robinson","1"
"Peter Robinson","1"
"Tonya Klein","1"
"Vickie Knox","1"
"Connor Ortiz","1"
"Ronnie Burgess","1"
"Courtney Cooper","1"
"Cynthia Robinson","1"
"Jason Nunez","1"
"Maria Fox","1"
"Bradley Bennett","1"
"Jason Leonard","1"
"Barbara Turner","1"
"Rhonda Mann","1"
"April Foster","1"
"Andrea Watts","1"
"Timothy Anderson","1"
"Deborah Silva","1"
"Bradley Martin","1"
"Samuel Jackson","1"
"Wyatt Cuevas","1"
"Laurie Brewer","1"
"Lauren Willis","1"
"Keith Melton","1"
"Kenneth Thompson","1"
"Gabriela Martin","1"
"Pamela Franklin","1"
"Kevin Dodson","1"
"Carolyn Burnett","1"
"Kevin Knox","1"
"Connor Swanson","1"
"Martin Brown","1"
"Michelle Boyle","1"
"Lisa Sanchez","1"
"Jamie George","1"
"Richard Saunders","1"
"Jessica Brooks","1"
"William Jackson","1"
"Jeremy Long","1"
"Shannon Clark MD","1"
"Susan Luna","1"
"Chelsey Wheeler","1"
"Scott Hester","1"
"Veronica Gonzalez","1"
"Karen Hunt","1"
"Jill Neal","1"
"Glenn Evans","1"
"Glen Cox","1"
"William Manning","1"
"Danny Carter","1"
"Mrs. Sarah Mendez","1"
"Jon Matthews","1"
"Sean Lawson","1"
"Leslie Mcconnell","1"
"Tami Miranda","1"
"Jeffrey Rowe","1"
"Robert Huff","1"
"Sara Shaffer","1"
"Aaron Aguilar","1"
"Terry Lopez MD","1"
"Audrey Weaver","1"
"John Mcgee","1"
"Kimberly Perez MD","1"
"Melissa Baker","1"
"Terri Wong","1"
"Christopher Castro","1"
"Dr. Charles Castillo Jr.","1"
"Jackie Maldonado","1"
"Erica Frost","1"
"Sandra Walls","1"
"Morgan Ford","1"
"Jessica Caldwell","1"
"Charles Campbell","1"
"Laura Carter","1"
"Evan West","1"
"Marcia Lucas","1"
"Julie Kim","1"
"Kimberly Tucker","1"
"Joseph Sosa","1"
"Julie Wilkinson","1"
"Tim Marks","1"
"Sydney Nunez","1"
"Curtis Medina","1"
"Gloria Wagner","1"
"Andrew Mooney","1"
"Samantha Arnold","1"
"Edwin Mays","1"
"Emma Jackson","1"
"Eric Pierce","1"
"Brandi Hill","1"
"William Blake","1"
"Tara Kennedy","1"
"Erin Patterson","1"
"Caroline Russell","1"
"Krystal Wilson","1"
"Barbara Freeman","1"
"Hannah Foley","1"
"Mary Vaughn","1"
"Jason Gregory","1"
"Courtney Nguyen","1"
"Colton Russell","1"
"Mia Smith","1"
"Suzanne Huerta","1"
"Tyler Anderson","1"
"Emily Owens","1"
"Traci Larsen","1"
"Joseph Barrera","1"
"Holly King","1"
"Joyce Frazier","1"
"Rickey Burgess","1"
"Jeff Sutton","1"
"Wanda Wade","1"
"Michelle Alexander","1"
"Amanda Dennis","1"
"Rebecca Dillon","1"
"Paul Blake","1"
"Cody Campbell","1"
"Sabrina Donovan","1"
"James Cervantes","1"
"Julie Hammond","1"
"Anna Davila","1"
"Cody Hanna","1"
"Ronald Curtis","1"
"Candice Johnson","1"
"Lisa Hart","1"
"Theresa Bell","1"
"Brandy Murray","1"
"Manuel Tucker","1"
"Ian Alvarado","1"
"Jose Pollard","1"
"Kevin Lindsey","1"
"Pamela Hunter","1"
"Mr. Michael Martin","1"
"Charlotte Shepherd","1"
"Brianna Reed","1"
"Morgan Dunn","1"
"Regina Quinn","1"
"Jim Gilbert","1"
"Jade Bennett","1"
"Diane Hoffman","1"
"Sandy Mckinney","1"
"Peter Young","1"
"Rachel Rogers","1"
"Amber Valdez","1"
"Nicole Ray","1"
"Rebecca Trevino","1"
"Michele Bridges","1"
"Jacqueline Phillips","1"
"Sharon Gomez","1"
"Paul Mccann","1"
"Cristian Cruz","1"
"Michelle Leach","1"
"Sierra Pugh","1"
"Ryan Dyer","1"
"Mr. Brian Smith","1"
"Benjamin Rodriguez","1"
"Lisa Ray","1"
"Heather Lang","1"
"David Berger","1"
"Gabriel Sampson","1"
"Jake Patel","1"
"Mary Williamson","1"
"Marcus Salas","1"
"Rachel Bryant MD","1"
"Michele Abbott","1"
"Susan Solomon","1"
"Anthony Nash","1"
"Angel Robbins","1"
"John Beard","1"
"Samantha Hart","1"
"Eric Wright","1"
"Michael Robbins","1"
"Michele Chang","1"
"Michele Reynolds","1"
"Jennifer Henson","1"
"Heather Leblanc","1"
"Taylor Lopez","1"
"Amy Wilkinson","1"
"Karen Schwartz","1"
"Kevin Patel","1"
"Jeffrey Wong","1"
"Sarah Davidson","1"
"Mark Holder","1"
"Joan Villegas","1"
"Dr. Margaret Horton","1"
"Natalie Bradshaw","1"
"Jon Hardy","1"
"Rachel Erickson","1"
"Blake Church","1"
"Laura Baker","1"
"Jeremy Powell","1"
"Beth Murray","1"
"Elizabeth Mccullough","1"
"Matthew Camacho","1"
"Henry Dodson","1"
"Casey Bailey","1"
"Melissa Pena","1"
"Erika Fields","1"
"Madison Shaw","1"
"Katherine Garner","1"
"Shannon Hicks","1"
"Keith Rodriguez","1"
"Teresa Jones","1"
"Margaret Taylor","1"
"Kevin Ramos","1"
"Cynthia Welch","1"
"Jacqueline Sanders DVM","1"
"Dana Harper","1"
"Teresa Erickson","1"
"Laura Velazquez","1"
"Patricia York","1"
"Timothy Mullins","1"
"Kristie Thompson","1"
"Katherine Chung","1"
"Ms. Beth Long","1"
"Cynthia Jensen","1"
"Grace Davis","1"
"Brian Vargas","1"
"Brittany Young","1"
"Corey Williams","1"
"Carol Robinson","1"
"Mark Francis","1"
"Haley Brown","1"
"Anna Wagner","1"
"Daniel Mcgrath","1"
"Cesar Roth","1"
"Mark Howard","1"
"Tony Gross","1"
"Andrew Holder","1"
"Amy Lee","1"
"Denise Morgan","1"
"David Fox","1"
"William Morrison","1"
"Derek Parks","1"
"Kristina Wilson","1"
"Holly Booth","1"
"Clinton Evans","1"
"Brandon Mercado","1"
"Jessica Petty","1"
"Kathleen Romero","1"
"Heidi Grant","1"
"Nicole Mills","1"
"Hunter Avery","1"
"Mikayla Benson","1"
"Chelsey Willis","1"
"Stacey Irwin","1"
"Kevin Jefferson","1"
"Mr. Cory Bishop DDS","1"
"Paul Moss","1"
"Matthew Gomez","1"
"Susan Wang","1"
"Kim Lee","1"
"Lynn Keith","1"
"David Vang","1"
"Kathryn Carlson","1"
"Kimberly Norris","1"
"Suzanne Ortiz","1"
"Raven Turner","1"
"Lindsey Foster","1"
"Linda Espinoza","1"
"Lauren Ellis","1"
"Olivia Jones","1"
"Jenna Coleman","1"
"Michael Gross","1"
"Hannah Hayden","1"
"Arthur Turner","1"
"Annette Lyons","1"
"Sydney Mendez","1"
"Melinda Morse","1"
"Tracie Wright","1"
"Eric Conley","1"
"Jenna Crosby","1"
"Chad Adams","1"
"Virginia Hansen","1"
"Jared Cochran DVM","1"
"Jonathan Morton","1"
"Hunter Sharp","1"
"Holly Martin","1"
"Alexander Mitchell","1"
"Charles Ward","1"
"Joan Davis","1"
"Edward Sparks","1"
"Karl Bennett","1"
"Caleb Carpenter MD","1"
"Richard Boyd","1"
"Raven Green","1"
"Taylor Newman","1"
"Heather Stanton","1"
"Jeanette Braun","1"
"Emily Mcdonald","1"
"Jenna Todd","1"
"Taylor Bond","1"
"April Cox","1"
"Lori Franklin","1"
"Ashley Cox","1"
"Jason Conner","1"
"Linda Patrick","1"
"Jessica Watson","1"
"David Estrada","1"
"Matthew Roth","1"
"Erik Patel","1"
"Sharon Barker","1"
"Kevin Cole","1"
"Brittney Matthews","1"
"Sarah Macias","1"
"Stephen Mcdaniel","1"
"Dustin Spears","1"
"Rebecca Bowman","1"
"Taylor Mcbride","1"
"Bradley Byrd","1"
"Kelly Vang","1"
"Miss Wanda Dudley","1"
"Calvin Matthews","1"
"Cheryl Farrell","1"
"Gary Roberts","1"
"Keith Ortiz","1"
"Ronnie Hampton MD","1"
"Anna Hill","1"
"Jack Padilla","1"
"Sean Krause","1"
"Matthew Barnett","1"
"Katie Hart","1"
"Gary Allen","1"
"Teresa Gray","1"
"Autumn Walker","1"
"Jeff Webb","1"
"Brittany Carter","1"
"Angel Tate","1"
"Dana White","1"
"Timothy Ayala","1"
"Jacqueline Holland","1"
"Laurie Dougherty","1"
"Jonathan Burns MD","1"
"Sonya Combs","1"
"Lori Perry","1"
"Jamie Walker","1"
"Michael Pierce","1"
"Gregory Coleman","1"
"Gabriel Hensley MD","1"
"Jimmy Neal","1"
"Brooke Simmons","1"
"Angela Hartman","1"
"Larry King","1"
"Cody Coleman","1"
"Craig Freeman","1"
"Katherine Wallace","1"
"Marcus Abbott","1"
"Michele Davidson","1"
"Haley Simon","1"
"Lisa Greene DVM","1"
"Patrick Wells","1"
"Lisa Ritter","1"
"Meghan Mitchell","1"
"Barbara Dodson MD","1"
"Barry Craig","1"
"Joshua Mills","1"
"Joe Bradford","1"
"Raymond Montgomery","1"
"Brett Griffith","1"
"Cynthia Padilla","1"
"Mary Becker","1"
"Kathryn Ray","1"
"Alejandra Cummings","1"
"Glenn Wilkinson","1"
"Olivia Wall","1"
"Darren Rasmussen","1"
"Tiffany Olsen","1"
"Jeffrey Shea","1"
"Christopher Rojas","1"
"Nichole Stokes","1"
"Amanda Lawson","1"
"Robert Lyons","1"
"Michael Sutton","1"
"Colleen Noble","1"
"Sandra Prince","1"
"Robert Bonilla","1"
"Leroy Burns","1"
"Angela Reyes","1"
"Autumn Mckenzie","1"
"Andrea Nguyen","1"
"Sara Reyes","1"
"Kimberly Blankenship","1"
"Andrew Miller","1"
"Jean Gardner","1"
"Kevin Deleon","1"
"Shawn Diaz","1"
"Richard Wallace","1"
"Larry Davidson","1"
"Christina Mathis","1"
"Kathryn Baldwin","1"
"Ms. Kelly Bautista","1"
"Kyle Porter","1"
"Catherine Chavez","1"
"Austin Carson","1"
"Lisa Parsons","1"
"Sharon Franklin","1"
"Sean Curry","1"
"Tammy Aguilar","1"
"Thomas Valdez","1"
"Billy Pace","1"
"Bonnie Clark","1"
"Dr. Alexis Phillips DVM","1"
"Jose Davila","1"
"Carly Marshall","1"
"Jesus Taylor","1"
"Anthony Cruz","1"
"Shelley Jones","1"
"Briana Cook","1"
"Sarah Jennings","1"
"Allison Sanchez","1"
"Dustin Pearson","1"
"Joseph Lyons","1"
"Jared Mcintyre","1"
"Mrs. Sherry Lopez","1"
"Alan Cain","1"
"Kristin Wu","1"
"Tasha Russell","1"
"Evan Russell","1"
"Martha Thompson","1"
"Mark Turner","1"
"Laura Jimenez","1"
"Stacy Harris","1"
"Christopher Webster","1"
"Valerie Medina","1"
"Jason Schneider","1"
"Rita Sandoval","1"
"Ralph Lee","1"
"Olivia Russell","1"
"Diamond Kelley","1"
"Steven Watts","1"
"Alex Berg","1"
"Kathy Callahan","1"
"Theodore Walker","1"
"Tina Gillespie","1"
"Christina Flores","1"
"Scott Alvarez","1"
"Miss Natalie Herrera MD","1"
"Mrs. Tammy Harrington MD","1"
"Douglas Maldonado","1"
"Shannon Quinn","1"
"Dawn Douglas","1"
"Kevin Wu","1"
"Karen Miles","1"
"Vanessa Mclaughlin","1"
"Robert Stein","1"
"Casey Cain","1"
"Rhonda Adams","1"
"Janice Cross","1"
"Mathew Schmidt","1"
"Ashley Lane","1"
"Katherine Tyler MD","1"
"Emily Francis","1"
"Ryan Collier","1"
"Becky Carlson","1"
"Mr. Roger Glover","1"
"Michael Summers","1"
"Daniel Morrison","1"
"Tommy Murray","1"
"Chad Kennedy","1"
"Cesar Collins","1"
"Wayne Perez","1"
"Katie Boyd","1"
"Curtis Barton","1"
"David Lucas","1"
"Carmen Johnson","1"
"Pamela Camacho","1"
"Alicia Freeman","1"
"Tamara Santos","1"
"Don Bass","1"
"Belinda Johnson","1"
"Brandon Rowe","1"
"Casey Gaines","1"
"Sheila Edwards","1"
"Kathryn Franklin","1"
"David Michael","1"
"Kevin Butler","1"
"Alexis Green","1"
"Keith Contreras","1"
"Sarah Salazar","1"
"Roger Moyer","1"
"George Knight MD","1"
"Paul Shannon","1"
"Amanda Porter","1"
"Janet Griffin","1"
"Daryl Kaufman","1"
"Terri Jackson","1"
"Larry Miller","1"
"Jerry Clarke","1"
"Melanie Wright","1"
"Ronnie Baker","1"
"John Oliver","1"
"Diana Roth","1"
"Julian Carter","1"
"Alexis Parker","1"
"Rebecca Tapia","1"
"Mrs. Chelsea Thompson","1"
"James Kent","1"
"Claire Thomas","1"
"Brandon Schwartz","1"
"Jeff Lyons","1"
"Daniel Spears","1"
"Sarah Johns","1"
"Evelyn Spencer","1"
"Courtney Taylor","1"
"Greg Erickson","1"
"April Morrison","1"
"Mathew Rogers","1"
"Denise Hines","1"
"Joseph Jennings","1"
"Carlos Hess","1"
"Catherine Espinoza","1"
"Ian Tyler","1"
"Ann Washington","1"
"Lisa Guerra","1"
"Danielle Bailey","1"
"Anthony Page","1"
"Steven Valentine","1"
"Jennifer Mcclure","1"
"David Mcconnell","1"
"Jennifer Gordon","1"
"Heather Lucero","1"
"Jack Mendez","1"
"Brandy Melton","1"
"Megan King","1"
"Sarah Allen","1"
"Sandy Le","1"
"Kyle Mcneil","1"
"Janice Holland","1"
"Adriana Bryant","1"
"Tanya Hall","1"
"William Leonard","1"
"Bianca Peterson","1"
"Amber Payne","1"
"Elizabeth Mora","1"
"Christopher Chan","1"
"Christopher Bush","1"
"Francisco Guzman","1"
"Patricia Foster","1"
"Sierra Nolan","1"
"Alice Jones","1"
"James Dyer","1"
"Leroy Cunningham MD","1"
"Joshua Floyd","1"
"Travis Fleming","1"
"Miss Amy Martinez","1"
"Christopher Humphrey","1"
"April Hale","1"
"Jacob Kennedy","1"
"Catherine Warren","1"
"Cindy Robles","1"
"Curtis Santana","1"
"Susan Powell","1"
"Tristan Navarro","1"
"Briana Moore","1"
"Holly Adkins","1"
"Luke Santiago","1"
"Mary Roman","1"
"Crystal Powers","1"
"Kyle Sandoval","1"
"Larry Moore","1"
"Dan Cisneros","1"
"Alexander Oconnor","1"
"Kimberly Patton","1"
"Melissa Tyler","1"
"Heather Ayala","1"
"Ernest Mendoza","1"
"Paige Gilmore","1"
"Jo Mitchell","1"
"Hannah Thomas","1"
"Kelly Romero","1"
"Nichole Salas","1"
"Greg Sullivan","1"
"Samuel Todd","1"
"Suzanne Newton","1"
"Bonnie Robles","1"
"Maria Watkins","1"
"Franklin Williams","1"
"Albert Small","1"
"Mary David","1"
"Brandy Mcdonald","1"
"Terry Maxwell","1"
"Michelle Gates","1"
"Christina Duran","1"
"Allison Parsons","1"
"Sandra Jackson","1"
"Janet Hall","1"
"Amanda Banks","1"
"Tyler Fletcher","1"
"Scott Powell","1"
"Barbara Allen","1"
"Mrs. Judith Fields","1"
"Kathy Gibson","1"
"Ethan Perez","1"
"Dr. Jacob Aguilar","1"
"Lucas Davis","1"
"Paul Ashley","1"
"Steven Pollard","1"
"Christopher Shaffer","1"
"Kristin Marshall","1"
"Christy Robinson","1"
"Natalie Bates","1"
"Calvin Brooks","1"
"Jo Barnes","1"
"Cynthia Gray","1"
"Mr. Robert Valdez","1"
"Christy Hughes","1"
"Yvonne Perez","1"
"Pamela Young","1"
"Mary Santos","1"
"Christopher Jennings","1"
"Carl Neal","1"
"Michael Cochran","1"
"Russell Lozano","1"
"Jonathan Davis","1"
"Jesus Olson","1"
"James Coleman","1"
"Madison Wright","1"
"Meghan Scott","1"
"Kenneth Hernandez","1"
"Eric Bailey","1"
"Jacqueline Thomas","1"
"Morgan Thompson","1"
"Keith Bates","1"
"Ashley Chambers","1"
"Susan Woodward","1"
"Blake Gomez","1"
"Margaret Collier","1"
"Brandon Peterson","1"
"Kristin Keller","1"
"Karina Hopkins","1"
"Don Burgess","1"
"Christopher Koch","1"
"Philip Patterson","1"
"Stephanie Farmer","1"
"Cheryl Turner","1"
"Mrs. Theresa Mckinney","1"
"Johnny Espinoza","1"
"Julie Paul","1"
"Julie Singleton","1"
"Chelsea Pham","1"
"Mitchell Daniel","1"
"Michelle Hammond","1"
"Derrick Johnson DDS","1"
"Victor Chapman","1"
"Chad Le","1"
"Kathryn Evans","1"
"Philip Rodriguez","1"
"David Spencer","1"
"Lauren Andrade","1"
"Shawn Allen","1"
"Mrs. Emily Howard MD","1"
"Zachary Morgan","1"
"Jean Fisher","1"
"Jodi Rivera","1"
"Cheryl Dunn","1"
"Joseph Mccarthy","1"
"Brenda White","1"
"Brittany Lowe","1"
"Matthew Romero","1"
"Jason Ray","1"
"Kirsten Beasley","1"
"John Ingram","1"
"Loretta Ochoa","1"
"Melissa Morales","1"
"Jerry Lopez","1"
"Paul Short","1"
"Vanessa Ruiz","1"
"Johnathan Smith","1"
"Bryan Foster","1"
"Amber Sims","1"
"Vanessa Merritt","1"
"James Holt","1"
"Jessica Fisher","1"
"Jessica Barr","1"
"Evan Ray","1"
"Randy Bernard","1"
"Wanda Gallegos","1"
"Juan Zimmerman","1"
"Andrew Butler","1"
"Lori Mendoza","1"
"Shelley Mcbride","1"
"Vincent Williams","1"
"Linda Pineda","1"
"Andrea May","1"
"Hannah Robertson","1"
"Jay Ellis","1"
"Penny Black","1"
"Jason Carter","1"
"Michael Madden","1"
"Carol Huff","1"
"Wayne Nash","1"
"Ryan Dawson","1"
"Kirsten Mcintyre","1"
"Kyle Escobar","1"
"Curtis Boyle","1"
"Stephanie Hill","1"
"Adam Brady","1"
"Veronica Simmons","1"
"Valerie Jones","1"
"Sarah Campbell","1"
"Noah Montgomery","1"
"Laura Holder","1"
"Matthew Dawson","1"
"Joseph Webster","1"
"Gregory Higgins","1"
"Jose Schneider","1"
"Lori Parrish","1"
"Ann Lynn","1"
"Jesse Flowers","1"
"Allison Villarreal","1"
"Mike Ramirez","1"
"Rachael Cummings","1"
"Aaron Fox","1"
"Kathleen Ramsey","1"
"Monica Martin","1"
"Kevin Kemp","1"
"Marcus Brandt","1"
"Cameron Moreno","1"
"Spencer Anthony","1"
"Michelle Patton","1"
"Kristopher Cole","1"
"Karen Salazar","1"
"Paul Torres","1"
"Gary Taylor","1"
"Larry Velez","1"
"Jennifer Jarvis","1"
"Laurie Montoya","1"
"Linda Shields","1"
"Debra Walsh","1"
"Andrea Palmer","1"
"Mr. Tanner Mann","1"
"Jared Wheeler","1"
"Steven Gordon","1"
"Timothy Guzman","1"
"Lisa James MD","1"
"Sandy Rice","1"
"Bryan Martinez","1"
"Charles Burke","1"
"Robert Bauer","1"
"Misty Walker","1"
"Kristi Riley","1"
"Garrett Carlson","1"
"Louis Padilla","1"
"Diana Hernandez","1"
"Cassandra Smith","1"
"Aaron Alexander","1"
"Melissa Levine","1"
"Troy Mccullough","1"
"Erin Combs","1"
"Adam Lewis","1"
"Erica Becker","1"
"Nathan James","1"
"Robert Mcclain","1"
"Brandi Booth","1"
"Timothy Thomas","1"
"James Foley","1"
"Beverly Anderson","1"
"Kimberly Soto","1"
"Leonard Washington","1"
"Susan Whitehead","1"
"Susan Patel","1"
"Ronnie Mullins","1"
"Pamela Rice","1"
"Christian Olson","1"
"Peter Sosa","1"
"David Schultz","1"
"Terri Richardson","1"
"David Hawkins DDS","1"
"Matthew Clay","1"
"Mary Drake","1"
"Matthew Baldwin","1"
"Ashley Peters","1"
"Dr. Brenda Mueller","1"
"Cassidy Thompson","1"
"Kathryn Henson","1"
"Thomas Hamilton","1"
"Heather Bowers","1"
"Diana Morales","1"
"Vanessa Thomas","1"
"George Yates","1"
"Jamie Hudson","1"
"Shelby Terry","1"
"Megan White","1"
"Jamie Stokes","1"
"Samuel Vaughn","1"
"Melissa Todd","1"
"Bonnie Sutton","1"
"Dr. Dean Vargas","1"
"Michael Andrade","1"
"Brooke Thornton","1"
"Kimberly Pearson","1"
"Lynn Dunn","1"
"Linda Duncan","1"
"Laura Snyder","1"
"James Alvarez","1"
"Charles Zimmerman","1"
"Gregory Braun","1"
"Dawn Wallace","1"
"Melissa Russo","1"
"Lauren Cook","1"
"Adam Mason","1"
"Joseph Cunningham","1"
"Tracy Byrd","1"
"Donna Jefferson","1"
"Ryan Mcmillan","1"
"Adam Green","1"
"Denise Nguyen","1"
"Kerri Larson","1"
"Cassandra Brown","1"
"James Cohen","1"
"Melissa Davis","1"
"Isabel Ball","1"
"Christian Galvan","1"
"Annette Dean","1"
"Erica Lyons","1"
"Meagan Brown","1"
"Gina Moore","1"
"Jamie Moyer","1"
"Adrian Franco","1"
"Kerry Villegas","1"
"Hannah Morales","1"
"Ricky Phillips","1"
"Lisa Norris","1"
"Tonya Yang","1"
"Betty Martin","1"
"Chad Robertson","1"
"Julia Valenzuela","1"
"James Navarro","1"
"Ashlee Gaines","1"
"Zachary Zuniga","1"
"Amy Chase","1"
"Linda Wilson","1"
"Amanda Crawford","1"
"Gregory Shaw","1"
"Jonathan Callahan","1"
"Lauren Kane","1"
"Debra Sanchez","1"
"Lisa Herman","1"
"Adam Robertson","1"
"Selena Daniel","1"
"Alec Diaz","1"
"Jessica Hardy","1"
"Rebecca Valentine","1"
"Lori Clark","1"
"Jon Banks","1"
"David Blake","1"
"Dana Delgado","1"
"Billy Garner","1"
"Christine Guerrero","1"
"Gina King","1"
"Rickey Lopez","1"
"Aimee Maxwell","1"
"Ryan Glover","1"
"Paul Meyer","1"
"Brandon Hunt","1"
"William Stevens","1"
"Christine Washington","1"
"Bryan Morgan","1"
"Samantha Baker","1"
"Nancy Allen","1"
"Anita Scott","1"
"Nancy Briggs","1"
"Robin Miles","1"
"Rick Caldwell","1"
"Cynthia Baker","1"
"Sharon Fleming","1"
"Jeremy Austin","1"
"Kelly Weiss","1"
"Madison Campos","1"
"Jennifer Newton","1"
"Scott Cole","1"
"Jaime May","1"
"Whitney Howell","1"
"Dorothy Burke","1"
"Cindy Martin","1"
"Maria Gardner","1"
"Christina Welch","1"
"Aaron Greer","1"
"Patty Bullock","1"
"Walter Hill","1"
"Adam Moyer","1"
"Dustin Kelley","1"
"Claudia Martinez","1"
"Ethan Li","1"
"Emily Blair","1"
"Paul Benson","1"
"Casey Rivera","1"
"Lynn Reyes","1"
"Elizabeth Orozco","1"
"Mark Foley","1"
"Sarah Avila","1"
"Autumn Miller","1"
"Marisa Grant","1"
"Erica Kennedy","1"
"Thomas Holmes","1"
"Joan Little","1"
"Jonathan Osborne","1"
"Eduardo Valenzuela","1"
"Teresa Chambers","1"
"Kristina Gomez","1"
"Robert Bowman","1"
"Denise Johnston","1"
"Cody Curtis","1"
"Jill Munoz","1"
"Mrs. Rachel Mejia","1"
"Rebecca Gallagher","1"
"Travis Lowe","1"
"Karen Delgado","1"
"Ian Lopez","1"
"Daniel Crawford","1"
"Gregory Phelps","1"
"William Black","1"
"Cathy Kim","1"
"Kirk Johnson","1"
"Annette Duncan","1"
"Richard Garner","1"
"Bethany Abbott","1"
"Heidi Hampton","1"
"Angela Moreno","1"
"Scott Mcdaniel","1"
"Shannon Small","1"
"Deanna Velasquez","1"
"Sharon Whitaker","1"
"Duane Walker","1"
